Timestamp,Milliseconds,Millibars
2021-06-04 19:24:49,3,1022.1162
2021-06-04 19:24:49,104,1022.0372
2021-06-04 19:24:49,203,1022.03723
2021-06-04 19:24:49,303,1022.0633
2021-06-04 19:24:50,404,1022.0898
2021-06-04 19:24:50,504,1022.0633
2021-06-04 19:24:50,603,1022.0895
2021-06-04 19:24:50,703,1022.06305
2021-06-04 19:24:50,804,1022.063
2021-06-04 19:24:50,903,1022.0889
2021-06-04 19:24:50,1004,1022.0362
2021-06-04 19:24:50,1104,1022.1149
2021-06-04 19:24:50,1203,1022.0624
2021-06-04 19:24:50,1304,1022.06213
2021-06-04 19:24:51,1403,1022.0884
2021-06-04 19:24:51,1504,1022.0359
2021-06-04 19:24:51,1603,1022.06213
2021-06-04 19:24:51,1704,1022.08826
2021-06-04 19:24:51,1803,1022.0095
2021-06-04 19:24:51,1904,1022.062
2021-06-04 19:24:51,2004,1022.08813
2021-06-04 19:24:51,2103,1022.0881
2021-06-04 19:24:51,2204,1022.0881
2021-06-04 19:24:51,2303,1022.0881
2021-06-04 19:24:52,2404,1022.0882
2021-06-04 19:24:52,2503,1022.1144
2021-06-04 19:24:52,2603,1022.06195
2021-06-04 19:24:52,2704,1022.0884
2021-06-04 19:24:52,2803,1022.0885
2021-06-04 19:24:52,2903,1022.01013
2021-06-04 19:24:52,3003,1022.115
2021-06-04 19:24:52,3104,1022.11554
2021-06-04 19:24:52,3204,1022.0889
2021-06-04 19:24:52,3303,1022.08936
2021-06-04 19:24:53,3403,1022.063
2021-06-04 19:24:53,3504,1022.0368
2021-06-04 19:24:53,3603,1022.0895
2021-06-04 19:24:53,3703,1022.0889
2021-06-04 19:24:53,3804,1022.089
2021-06-04 19:24:53,3903,1022.11523
2021-06-04 19:24:53,4004,1022.1153
2021-06-04 19:24:53,4103,1022.1809
2021-06-04 19:24:53,4204,1022.08923
2021-06-04 19:24:53,4303,1022.1155
2021-06-04 19:24:54,4403,1022.08936
2021-06-04 19:24:54,4503,1022.08936
2021-06-04 19:24:54,4604,1022.1157
2021-06-04 19:24:54,4703,1022.1157
2021-06-04 19:24:54,4803,1022.1157
2021-06-04 19:24:54,4903,1022.08954
2021-06-04 19:24:54,5004,1022.08954
2021-06-04 19:24:54,5103,1022.11584
2021-06-04 19:24:54,5203,1022.116
2021-06-04 19:24:54,5303,1022.0374
2021-06-04 19:24:55,5406,1022.08984
2021-06-04 19:24:55,5504,1022.12933
2021-06-04 19:24:55,5603,1022.09
2021-06-04 19:24:55,5703,1022.06396
2021-06-04 19:24:55,5803,1022.1563
2021-06-04 19:24:55,5903,1022.13
2021-06-04 19:24:55,6004,1022.12994
2021-06-04 19:24:55,6103,1022.09076
2021-06-04 19:24:55,6203,1022.09106
2021-06-04 19:24:55,6304,1022.09094
2021-06-04 19:24:56,6403,1021.93335
2021-06-04 19:24:56,6503,1022.11707
