Timestamp,Milliseconds,Millibars
2021-06-03 12:42:58,1,1019.79004
2021-06-03 12:42:58,101,1019.7898
2021-06-03 12:42:58,202,1019.76355
2021-06-03 12:42:58,301,1019.7898
2021-06-03 12:42:58,401,1019.78973
2021-06-03 12:42:58,501,1019.7635
2021-06-03 12:42:58,601,1019.7898
2021-06-03 12:42:58,701,1019.7635
2021-06-03 12:42:58,802,1019.7634
2021-06-03 12:42:59,901,1019.7635
2021-06-03 12:42:59,1001,1019.7636
2021-06-03 12:42:59,1103,1019.78973
2021-06-03 12:42:59,1201,1019.7897
2021-06-03 12:42:59,1301,1019.7897
2021-06-03 12:42:59,1402,1019.7897
2021-06-03 12:42:59,1502,1019.73737
2021-06-03 12:42:59,1601,1019.8159
2021-06-03 12:42:59,1702,1019.81586
2021-06-03 12:42:59,1801,1019.8158
2021-06-03 12:43:00,1902,1019.7897
2021-06-03 12:43:00,2001,1019.8423
2021-06-03 12:43:00,2101,1019.84216
2021-06-03 12:43:00,2201,1019.8421
2021-06-03 12:43:00,2302,1019.8158
2021-06-03 12:43:00,2401,1019.7897
2021-06-03 12:43:00,2502,1019.8422
2021-06-03 12:43:00,2601,1019.8682
2021-06-03 12:43:00,2702,1019.84204
2021-06-03 12:43:00,2801,1019.84204
2021-06-03 12:43:01,2901,1019.8944
2021-06-03 12:43:01,3002,1019.81573
2021-06-03 12:43:01,3101,1019.78955
2021-06-03 12:43:01,3201,1019.842
2021-06-03 12:43:01,3301,1019.84204
2021-06-03 12:43:01,3402,1019.8944
2021-06-03 12:43:01,3501,1019.8682
2021-06-03 12:43:01,3601,1019.7632
2021-06-03 12:43:01,3702,1019.8944
2021-06-03 12:43:01,3802,1019.8684
2021-06-03 12:43:02,3901,1019.81586
2021-06-03 12:43:02,4002,1019.8159
2021-06-03 12:43:02,4101,1019.8423
2021-06-03 12:43:02,4202,1019.84216
2021-06-03 12:43:02,4301,1019.7897
2021-06-03 12:43:02,4401,1019.8421
2021-06-03 12:43:02,4502,1019.8685
2021-06-03 12:43:02,4601,1019.86847
2021-06-03 12:43:02,4701,1019.8423
2021-06-03 12:43:02,4802,1019.86847
2021-06-03 12:43:03,4901,1019.8684
2021-06-03 12:43:03,5001,1019.86847
2021-06-03 12:43:03,5101,1019.84216
2021-06-03 12:43:03,5202,1019.84216
2021-06-03 12:43:03,5301,1019.8422
2021-06-03 12:43:03,5401,1019.816
2021-06-03 12:43:03,5501,1019.84216
2021-06-03 12:43:03,5602,1019.84216
2021-06-03 12:43:03,5701,1019.8423
2021-06-03 12:43:03,5801,1019.8159
2021-06-03 12:43:04,5902,1019.8684
2021-06-03 12:43:04,6001,1019.842
2021-06-03 12:43:04,6101,1019.8944
2021-06-03 12:43:04,6201,1019.8419
2021-06-03 12:43:04,6302,1019.86816
2021-06-03 12:43:04,6401,1019.8944
2021-06-03 12:43:04,6501,1019.8943
2021-06-03 12:43:04,6601,1019.84186
2021-06-03 12:43:04,6702,1019.84174
2021-06-03 12:43:04,6801,1019.86804
2021-06-03 12:43:05,6902,1019.84174
2021-06-03 12:43:05,7002,1019.84174
2021-06-03 12:43:05,7101,1019.86804
2021-06-03 12:43:05,7203,1019.868
2021-06-03 12:43:05,7302,1019.86816
2021-06-03 12:43:05,7401,1019.8156
2021-06-03 12:43:05,7502,1019.868
2021-06-03 12:43:05,7601,1019.8418
2021-06-03 12:43:05,7702,1019.84174
2021-06-03 12:43:05,7801,1019.86804
2021-06-03 12:43:06,7902,1019.84186
2021-06-03 12:43:06,8001,1019.84186
2021-06-03 12:43:06,8101,1019.89435
2021-06-03 12:43:06,8202,1019.8156
2021-06-03 12:43:06,8301,1019.86804
2021-06-03 12:43:06,8402,1019.8681
2021-06-03 12:43:06,8502,1019.84186
2021-06-03 12:43:06,8601,1019.89435
2021-06-03 12:43:06,8702,1019.8681
2021-06-03 12:43:06,8801,1019.8419
2021-06-03 12:43:07,8901,1019.8681
2021-06-03 12:43:07,9001,1019.8681
2021-06-03 12:43:07,9102,1019.8681
2021-06-03 12:43:07,9201,1019.8419
2021-06-03 12:43:07,9301,1019.84186
2021-06-03 12:43:07,9402,1019.8419
2021-06-03 12:43:07,9501,1019.8419
2021-06-03 12:43:07,9602,1019.8419
2021-06-03 12:43:07,9701,1019.8419
2021-06-03 12:43:07,9801,1019.86816
2021-06-03 12:43:08,9901,1019.842
2021-06-03 12:43:08,10002,1019.8683
2021-06-03 12:43:08,10101,1019.8682
2021-06-03 12:43:08,10201,1019.86816
2021-06-03 12:43:08,10301,1019.78955
2021-06-03 12:43:08,10401,1019.8682
2021-06-03 12:43:08,10502,1019.81573
2021-06-03 12:43:08,10601,1019.8158
2021-06-03 12:43:08,10702,1019.84204
2021-06-03 12:43:08,10801,1019.84204
2021-06-03 12:43:09,10901,1019.84216
2021-06-03 12:43:09,11002,1019.8159
2021-06-03 12:43:09,11101,1019.81586
2021-06-03 12:43:09,11201,1019.81604
2021-06-03 12:43:09,11301,1019.8686
2021-06-03 12:43:09,11402,1019.79004
2021-06-03 12:43:09,11501,1019.7899
2021-06-03 12:43:09,11601,1019.7899
2021-06-03 12:43:09,11702,1019.84247
2021-06-03 12:43:09,11801,1019.86896
2021-06-03 12:43:10,11902,1019.8164
2021-06-03 12:43:10,12003,1019.7901
2021-06-03 12:43:10,12101,1019.8164
2021-06-03 12:43:10,12202,1019.8428
2021-06-03 12:43:10,12302,1019.7903
2021-06-03 12:43:10,12401,1019.84265
2021-06-03 12:43:10,12502,1019.81647
2021-06-03 12:43:10,12602,1019.84283
2021-06-03 12:43:10,12702,1019.7903
2021-06-03 12:43:10,12802,1019.86896
2021-06-03 12:43:11,12901,1019.7903
2021-06-03 12:43:11,13002,1019.7904
2021-06-03 12:43:11,13101,1019.8691
2021-06-03 12:43:11,13202,1019.7903
2021-06-03 12:43:11,13301,1019.84283
2021-06-03 12:43:11,13402,1019.8168
2021-06-03 12:43:11,13501,1019.84265
2021-06-03 12:43:11,13601,1019.81635
2021-06-03 12:43:11,13702,1019.84265
2021-06-03 12:43:11,13802,1019.81635
2021-06-03 12:43:12,13901,1019.8163
2021-06-03 12:43:12,14001,1019.81635
2021-06-03 12:43:12,14102,1019.8164
2021-06-03 12:43:12,14201,1019.84265
2021-06-03 12:43:12,14302,1019.8426
2021-06-03 12:43:12,14401,1019.76385
2021-06-03 12:43:12,14502,1019.8164
2021-06-03 12:43:12,14601,1019.84265
2021-06-03 12:43:12,14701,1019.8164
2021-06-03 12:43:12,14802,1019.8164
2021-06-03 12:43:13,14902,1019.89514
2021-06-03 12:43:13,15001,1019.8427
2021-06-03 12:43:13,15102,1019.81647
2021-06-03 12:43:13,15202,1019.8427
2021-06-03 12:43:13,15301,1019.8952
2021-06-03 12:43:13,15401,1019.8165
2021-06-03 12:43:13,15501,1019.86896
2021-06-03 12:43:13,15602,1019.869
2021-06-03 12:43:13,15702,1019.7903
2021-06-03 12:43:13,15801,1019.8428
2021-06-03 12:43:14,15902,1019.81647
2021-06-03 12:43:14,16001,1019.7903
2021-06-03 12:43:14,16102,1019.7903
2021-06-03 12:43:14,16202,1019.8165
2021-06-03 12:43:14,16301,1019.8428
2021-06-03 12:43:14,16402,1019.8427
2021-06-03 12:43:14,16501,1019.79034
2021-06-03 12:43:14,16602,1019.79034
2021-06-03 12:43:14,16701,1019.79034
2021-06-03 12:43:14,16802,1019.8429
2021-06-03 12:43:15,16902,1019.7904
2021-06-03 12:43:15,17002,1019.79034
2021-06-03 12:43:15,17102,1019.8429
2021-06-03 12:43:15,17201,1019.84283
2021-06-03 12:43:15,17302,1019.86914
2021-06-03 12:43:15,17402,1019.8167
2021-06-03 12:43:15,17502,1019.86914
2021-06-03 12:43:15,17602,1019.8168
2021-06-03 12:43:15,17702,1019.8691
2021-06-03 12:43:15,17801,1019.8429
2021-06-03 12:43:16,17902,1019.8691
2021-06-03 12:43:16,18002,1019.8429
2021-06-03 12:43:16,18101,1019.84296
2021-06-03 12:43:16,18202,1019.84296
2021-06-03 12:43:16,18302,1019.84296
2021-06-03 12:43:16,18401,1019.86926
2021-06-03 12:43:16,18501,1019.8168
2021-06-03 12:43:16,18602,1019.843
2021-06-03 12:43:16,18701,1019.8168
2021-06-03 12:43:16,18802,1019.84314
2021-06-03 12:43:17,18901,1019.8694
2021-06-03 12:43:17,19002,1019.84326
2021-06-03 12:43:17,19101,1019.81714
2021-06-03 12:43:17,19202,1019.8171
2021-06-03 12:43:17,19301,1019.79083
2021-06-03 12:43:17,19402,1019.81714
2021-06-03 12:43:17,19502,1019.8435
2021-06-03 12:43:17,19602,1019.8435
2021-06-03 12:43:17,19702,1019.79095
2021-06-03 12:43:17,19801,1019.8172
2021-06-03 12:43:18,19902,1019.8173
2021-06-03 12:43:18,20001,1019.86975
2021-06-03 12:43:18,20102,1019.791
2021-06-03 12:43:18,20202,1019.8435
2021-06-03 12:43:18,20301,1019.8436
2021-06-03 12:43:18,20402,1019.7911
2021-06-03 12:43:18,20501,1019.8436
2021-06-03 12:43:18,20601,1019.7911
2021-06-03 12:43:18,20702,1019.86993
2021-06-03 12:43:18,20801,1019.8699
2021-06-03 12:43:19,20901,1019.84357
2021-06-03 12:43:19,21002,1019.8174
2021-06-03 12:43:19,21102,1019.86975
2021-06-03 12:43:19,21202,1019.8696
2021-06-03 12:43:19,21301,1019.81714
2021-06-03 12:43:19,21402,1019.81714
2021-06-03 12:43:19,21501,1019.8696
2021-06-03 12:43:19,21602,1019.7908
2021-06-03 12:43:19,21701,1019.7909
2021-06-03 12:43:19,21802,1019.81714
2021-06-03 12:43:20,21901,1019.76465
2021-06-03 12:43:20,22002,1019.7909
2021-06-03 12:43:20,22101,1019.79083
2021-06-03 12:43:20,22201,1019.79083
2021-06-03 12:43:20,22302,1019.8171
2021-06-03 12:43:20,22401,1019.79083
2021-06-03 12:43:20,22501,1019.8171
2021-06-03 12:43:20,22602,1019.8171
2021-06-03 12:43:20,22702,1019.79083
2021-06-03 12:43:20,22802,1019.817
2021-06-03 12:43:21,22901,1019.817
2021-06-03 12:43:21,23002,1019.8171
2021-06-03 12:43:21,23101,1019.8171
2021-06-03 12:43:21,23202,1019.79083
2021-06-03 12:43:21,23301,1019.7908
2021-06-03 12:43:21,23402,1019.8171
2021-06-03 12:43:21,23502,1019.79083
2021-06-03 12:43:21,23601,1019.76465
2021-06-03 12:43:21,23702,1019.79083
2021-06-03 12:43:21,23801,1019.8171
2021-06-03 12:43:22,23902,1019.79083
2021-06-03 12:43:22,24002,1019.7646
2021-06-03 12:43:22,24102,1019.7909
2021-06-03 12:43:22,24201,1019.8171
2021-06-03 12:43:22,24302,1019.8171
2021-06-03 12:43:22,24401,1019.81714
2021-06-03 12:43:22,24502,1019.76465
2021-06-03 12:43:22,24601,1019.8696
2021-06-03 12:43:22,24702,1019.8696
2021-06-03 12:43:22,24801,1019.81714
2021-06-03 12:43:23,24902,1019.8171
2021-06-03 12:43:23,25002,1019.79095
2021-06-03 12:43:23,25101,1019.7909
2021-06-03 12:43:23,25203,1019.81714
2021-06-03 12:43:23,25301,1019.8696
2021-06-03 12:43:23,25402,1019.84344
2021-06-03 12:43:23,25501,1019.79095
2021-06-03 12:43:23,25601,1019.8697
2021-06-03 12:43:23,25701,1019.79095
2021-06-03 12:43:23,25802,1019.84344
2021-06-03 12:43:24,25901,1019.81714
2021-06-03 12:43:24,26001,1019.8172
2021-06-03 12:43:24,26101,1019.84357
2021-06-03 12:43:24,26201,1019.8172
2021-06-03 12:43:24,26301,1019.81726
2021-06-03 12:43:24,26402,1019.81744
2021-06-03 12:43:24,26504,1019.8174
2021-06-03 12:43:24,26602,1019.8436
2021-06-03 12:43:24,26701,1019.8437
2021-06-03 12:43:24,26802,1019.8963
2021-06-03 12:43:25,26901,1019.81757
2021-06-03 12:43:25,27001,1019.86993
2021-06-03 12:43:25,27102,1019.81757
2021-06-03 12:43:25,27201,1019.8701
2021-06-03 12:43:25,27301,1019.8963
2021-06-03 12:43:25,27402,1019.87006
2021-06-03 12:43:25,27501,1019.8176
2021-06-03 12:43:25,27602,1019.8701
2021-06-03 12:43:25,27701,1019.8176
2021-06-03 12:43:25,27802,1019.89636
2021-06-03 12:43:26,27901,1019.8701
2021-06-03 12:43:26,28001,1019.8701
2021-06-03 12:43:26,28102,1019.8701
2021-06-03 12:43:26,28201,1019.8177
2021-06-03 12:43:26,28301,1019.81775
2021-06-03 12:43:26,28402,1019.81775
2021-06-03 12:43:26,28501,1019.8177
2021-06-03 12:43:26,28601,1019.8176
2021-06-03 12:43:26,28702,1019.8702
2021-06-03 12:43:26,28801,1019.844
2021-06-03 12:43:27,28901,1019.8701
2021-06-03 12:43:27,29001,1019.86993
2021-06-03 12:43:27,29101,1019.8174
2021-06-03 12:43:27,29202,1019.8436
2021-06-03 12:43:27,29302,1019.8174
2021-06-03 12:43:27,29401,1019.8174
2021-06-03 12:43:27,29501,1019.8436
2021-06-03 12:43:27,29602,1019.8174
2021-06-03 12:43:27,29702,1019.8436
2021-06-03 12:43:27,29802,1019.84357
2021-06-03 12:43:28,29901,1019.7911
2021-06-03 12:43:28,30002,1019.8174
2021-06-03 12:43:28,30101,1019.8173
2021-06-03 12:43:28,30202,1019.7649
2021-06-03 12:43:28,30301,1019.84357
2021-06-03 12:43:28,30402,1019.8435
2021-06-03 12:43:28,30501,1019.8173
2021-06-03 12:43:28,30601,1019.84357
2021-06-03 12:43:28,30702,1019.8174
2021-06-03 12:43:28,30801,1019.8174
2021-06-03 12:43:29,30902,1019.79114
2021-06-03 12:43:29,31001,1019.8436
2021-06-03 12:43:29,31102,1019.8173
2021-06-03 12:43:29,31201,1019.7911
2021-06-03 12:43:29,31302,1019.7911
2021-06-03 12:43:29,31402,1019.8174
2021-06-03 12:43:29,31501,1019.8173
2021-06-03 12:43:29,31602,1019.86975
2021-06-03 12:43:29,31701,1019.8435
2021-06-03 12:43:29,31802,1019.7911
2021-06-03 12:43:30,31901,1019.79114
2021-06-03 12:43:30,32002,1019.8173
2021-06-03 12:43:30,32102,1019.86975
2021-06-03 12:43:30,32203,1019.791
2021-06-03 12:43:30,32301,1019.7911
2021-06-03 12:43:30,32402,1019.8173
2021-06-03 12:43:30,32501,1019.84344
2021-06-03 12:43:30,32602,1019.8697
2021-06-03 12:43:30,32701,1019.8172
2021-06-03 12:43:30,32801,1019.84344
2021-06-03 12:43:31,32901,1019.86975
2021-06-03 12:43:31,33001,1019.79095
2021-06-03 12:43:31,33101,1019.8435
2021-06-03 12:43:31,33201,1019.86975
2021-06-03 12:43:31,33302,1019.79095
2021-06-03 12:43:31,33401,1019.84344
2021-06-03 12:43:31,33501,1019.7909
2021-06-03 12:43:31,33601,1019.8172
2021-06-03 12:43:31,33701,1019.84344
2021-06-03 12:43:31,33801,1019.8172
2021-06-03 12:43:32,33902,1019.8172
2021-06-03 12:43:32,34001,1019.8435
2021-06-03 12:43:32,34101,1019.8172
2021-06-03 12:43:32,34202,1019.8696
2021-06-03 12:43:32,34301,1019.8959
2021-06-03 12:43:32,34402,1019.81714
2021-06-03 12:43:32,34501,1019.8174
2021-06-03 12:43:32,34601,1019.79114
2021-06-03 12:43:32,34701,1019.8961
2021-06-03 12:43:32,34801,1019.8175
2021-06-03 12:43:33,34901,1019.87
2021-06-03 12:43:33,35002,1019.8174
2021-06-03 12:43:33,35101,1019.8436
2021-06-03 12:43:33,35201,1019.81744
2021-06-03 12:43:33,35302,1019.8437
2021-06-03 12:43:33,35401,1019.81744
2021-06-03 12:43:33,35501,1019.8436
2021-06-03 12:43:33,35602,1019.81757
2021-06-03 12:43:33,35701,1019.8436
2021-06-03 12:43:33,35801,1019.8437
2021-06-03 12:43:34,35901,1019.8174
2021-06-03 12:43:34,36002,1019.8175
2021-06-03 12:43:34,36101,1019.8436
2021-06-03 12:43:34,36201,1019.8437
2021-06-03 12:43:34,36302,1019.8436
2021-06-03 12:43:34,36401,1019.8175
2021-06-03 12:43:34,36501,1019.8699
2021-06-03 12:43:34,36601,1019.8436
2021-06-03 12:43:34,36702,1019.87006
2021-06-03 12:43:34,36801,1019.8435
2021-06-03 12:43:35,36901,1019.84344
2021-06-03 12:43:35,37002,1019.8172
2021-06-03 12:43:35,37101,1019.7909
2021-06-03 12:43:35,37201,1019.8171
2021-06-03 12:43:35,37302,1019.8171
2021-06-03 12:43:35,37401,1019.79083
2021-06-03 12:43:35,37501,1019.79083
2021-06-03 12:43:35,37602,1019.8695
2021-06-03 12:43:35,37701,1019.8173
2021-06-03 12:43:35,37801,1019.8695
2021-06-03 12:43:36,37902,1019.84326
2021-06-03 12:43:36,38001,1019.84314
2021-06-03 12:43:36,38101,1019.8169
2021-06-03 12:43:36,38201,1019.8694
2021-06-03 12:43:36,38302,1019.8169
2021-06-03 12:43:36,38401,1019.8169
2021-06-03 12:43:36,38501,1019.8694
2021-06-03 12:43:36,38602,1019.8169
2021-06-03 12:43:36,38701,1019.84314
2021-06-03 12:43:36,38802,1019.84314
2021-06-03 12:43:37,38901,1019.8694
2021-06-03 12:43:37,39001,1019.84314
2021-06-03 12:43:37,39102,1019.8169
2021-06-03 12:43:37,39201,1019.8169
2021-06-03 12:43:37,39302,1019.84314
2021-06-03 12:43:37,39402,1019.81683
2021-06-03 12:43:37,39501,1019.8169
2021-06-03 12:43:37,39601,1019.84314
2021-06-03 12:43:37,39702,1019.84314
2021-06-03 12:43:37,39801,1019.8169
2021-06-03 12:43:38,39901,1019.8169
2021-06-03 12:43:38,40001,1019.8431
2021-06-03 12:43:38,40102,1019.8168
2021-06-03 12:43:38,40201,1019.81683
2021-06-03 12:43:38,40301,1019.79065
2021-06-03 12:43:38,40402,1019.8169
2021-06-03 12:43:38,40501,1019.84314
2021-06-03 12:43:38,40601,1019.8431
2021-06-03 12:43:38,40701,1019.8169
2021-06-03 12:43:38,40801,1019.8431
2021-06-03 12:43:39,40902,1019.8431
2021-06-03 12:43:39,41001,1019.843
2021-06-03 12:43:39,41101,1019.7906
2021-06-03 12:43:39,41201,1019.81683
2021-06-03 12:43:39,41302,1019.81683
2021-06-03 12:43:39,41401,1019.8168
2021-06-03 12:43:39,41501,1019.81683
2021-06-03 12:43:39,41602,1019.7906
2021-06-03 12:43:39,41701,1019.8955
2021-06-03 12:43:39,41801,1019.8955
2021-06-03 12:43:40,41902,1019.7907
2021-06-03 12:43:40,42001,1019.84314
2021-06-03 12:43:40,42101,1019.817
2021-06-03 12:43:40,42201,1019.8431
2021-06-03 12:43:40,42301,1019.84314
2021-06-03 12:43:40,42402,1019.8432
2021-06-03 12:43:40,42501,1019.8696
2021-06-03 12:43:40,42602,1019.817
2021-06-03 12:43:40,42701,1019.89575
2021-06-03 12:43:40,42801,1019.817
2021-06-03 12:43:41,42902,1019.79095
2021-06-03 12:43:41,43001,1019.79095
2021-06-03 12:43:41,43101,1019.8171
2021-06-03 12:43:41,43201,1019.8171
2021-06-03 12:43:41,43302,1019.84344
2021-06-03 12:43:41,43401,1019.8171
2021-06-03 12:43:41,43502,1019.817
2021-06-03 12:43:41,43601,1019.7908
2021-06-03 12:43:41,43702,1019.84344
2021-06-03 12:43:41,43801,1019.8171
2021-06-03 12:43:42,43901,1019.817
2021-06-03 12:43:42,44003,1019.8695
2021-06-03 12:43:42,44101,1019.81714
2021-06-03 12:43:42,44201,1019.8171
2021-06-03 12:43:42,44302,1019.8171
2021-06-03 12:43:42,44402,1019.89575
2021-06-03 12:43:42,44501,1019.79065
2021-06-03 12:43:42,44601,1019.7908
2021-06-03 12:43:42,44702,1019.8168
2021-06-03 12:43:42,44801,1019.8431
2021-06-03 12:43:43,44901,1019.8168
2021-06-03 12:43:43,45002,1019.843
2021-06-03 12:43:43,45102,1019.8429
2021-06-03 12:43:43,45201,1019.86914
2021-06-03 12:43:43,45301,1019.84296
2021-06-03 12:43:43,45401,1019.79034
2021-06-03 12:43:43,45502,1019.7904
2021-06-03 12:43:43,45601,1019.8429
2021-06-03 12:43:43,45703,1019.84283
2021-06-03 12:43:43,45801,1019.84283
2021-06-03 12:43:44,45901,1019.79034
2021-06-03 12:43:44,46002,1019.869
2021-06-03 12:43:44,46102,1019.8428
2021-06-03 12:43:44,46201,1019.7903
2021-06-03 12:43:44,46302,1019.7903
2021-06-03 12:43:44,46401,1019.869
2021-06-03 12:43:44,46502,1019.7903
2021-06-03 12:43:44,46601,1019.86896
2021-06-03 12:43:44,46702,1019.76404
2021-06-03 12:43:44,46801,1019.79034
2021-06-03 12:43:45,46902,1019.869
2021-06-03 12:43:45,47001,1019.86896
2021-06-03 12:43:45,47101,1019.7903
2021-06-03 12:43:45,47202,1019.869
2021-06-03 12:43:45,47301,1019.8427
2021-06-03 12:43:45,47402,1019.84265
2021-06-03 12:43:45,47501,1019.8689
2021-06-03 12:43:45,47602,1019.86896
2021-06-03 12:43:45,47701,1019.84265
2021-06-03 12:43:45,47802,1019.7902
2021-06-03 12:43:46,47901,1019.8164
2021-06-03 12:43:46,48001,1019.84265
2021-06-03 12:43:46,48102,1019.84265
2021-06-03 12:43:46,48201,1019.79016
2021-06-03 12:43:46,48301,1019.8163
2021-06-03 12:43:46,48401,1019.84265
2021-06-03 12:43:46,48501,1019.8162
2021-06-03 12:43:46,48602,1019.8163
2021-06-03 12:43:46,48701,1019.8688
2021-06-03 12:43:46,48801,1019.81635
2021-06-03 12:43:47,48901,1019.8163
2021-06-03 12:43:47,49001,1019.7901
2021-06-03 12:43:47,49101,1019.7901
2021-06-03 12:43:47,49202,1019.79004
2021-06-03 12:43:47,49301,1019.79004
2021-06-03 12:43:47,49401,1019.8163
2021-06-03 12:43:47,49502,1019.84247
2021-06-03 12:43:47,49601,1019.79004
2021-06-03 12:43:47,49701,1019.84247
2021-06-03 12:43:47,49802,1019.8162
2021-06-03 12:43:48,49901,1019.81647
2021-06-03 12:43:48,50001,1019.8165
2021-06-03 12:43:48,50101,1019.8428
2021-06-03 12:43:48,50202,1019.8429
2021-06-03 12:43:48,50301,1019.7903
2021-06-03 12:43:48,50402,1019.7903
2021-06-03 12:43:48,50501,1019.8428
2021-06-03 12:43:48,50601,1019.84283
2021-06-03 12:43:48,50702,1019.76404
2021-06-03 12:43:48,50802,1019.86896
2021-06-03 12:43:49,50901,1019.869
2021-06-03 12:43:49,51002,1019.86914
2021-06-03 12:43:49,51101,1019.7903
2021-06-03 12:43:49,51202,1019.8428
2021-06-03 12:43:49,51301,1019.8427
2021-06-03 12:43:49,51402,1019.7904
2021-06-03 12:43:49,51501,1019.8428
2021-06-03 12:43:49,51602,1019.8952
2021-06-03 12:43:49,51701,1019.8427
2021-06-03 12:43:49,51801,1019.8691
2021-06-03 12:43:50,51902,1019.8427
2021-06-03 12:43:50,52001,1019.8427
2021-06-03 12:43:50,52102,1019.8164
2021-06-03 12:43:50,52201,1019.79034
2021-06-03 12:43:50,52301,1019.84265
2021-06-03 12:43:50,52402,1019.8163
2021-06-03 12:43:50,52501,1019.8162
2021-06-03 12:43:50,52601,1019.84235
2021-06-03 12:43:50,52702,1019.84235
2021-06-03 12:43:50,52801,1019.8423
2021-06-03 12:43:51,52902,1019.8423
2021-06-03 12:43:51,53001,1019.81604
2021-06-03 12:43:51,53102,1019.8422
2021-06-03 12:43:51,53202,1019.8685
2021-06-03 12:43:51,53301,1019.816
2021-06-03 12:43:51,53402,1019.816
2021-06-03 12:43:51,53501,1019.84216
2021-06-03 12:43:51,53602,1019.8422
2021-06-03 12:43:51,53702,1019.816
2021-06-03 12:43:51,53801,1019.8422
2021-06-03 12:43:52,53902,1019.8159
2021-06-03 12:43:52,54001,1019.84216
2021-06-03 12:43:52,54101,1019.84216
2021-06-03 12:43:52,54202,1019.8159
2021-06-03 12:43:52,54301,1019.842
2021-06-03 12:43:52,54402,1019.8421
2021-06-03 12:43:52,54501,1019.8159
2021-06-03 12:43:52,54601,1019.84204
2021-06-03 12:43:52,54703,1019.8158
2021-06-03 12:43:52,54801,1019.78955
2021-06-03 12:43:53,54901,1019.81586
2021-06-03 12:43:53,55004,1019.84204
2021-06-03 12:43:53,55102,1019.8158
2021-06-03 12:43:53,55201,1019.84204
2021-06-03 12:43:53,55302,1019.81573
2021-06-03 12:43:53,55401,1019.8419
2021-06-03 12:43:53,55501,1019.81573
2021-06-03 12:43:53,55601,1019.81573
2021-06-03 12:43:53,55701,1019.8682
2021-06-03 12:43:53,55802,1019.86816
2021-06-03 12:43:54,55901,1019.8944
2021-06-03 12:43:54,56001,1019.86816
2021-06-03 12:43:54,56102,1019.8419
2021-06-03 12:43:54,56201,1019.86816
2021-06-03 12:43:54,56302,1019.86816
2021-06-03 12:43:54,56401,1019.8419
2021-06-03 12:43:54,56501,1019.8419
2021-06-03 12:43:54,56602,1019.8156
2021-06-03 12:43:54,56702,1019.86816
2021-06-03 12:43:54,56802,1019.8681
2021-06-03 12:43:55,56901,1019.8157
2021-06-03 12:43:55,57001,1019.8156
2021-06-03 12:43:55,57102,1019.8156
2021-06-03 12:43:55,57202,1019.81555
2021-06-03 12:43:55,57301,1019.8157
2021-06-03 12:43:55,57402,1019.86816
2021-06-03 12:43:55,57502,1019.8419
2021-06-03 12:43:55,57601,1019.8944
2021-06-03 12:43:55,57701,1019.78937
2021-06-03 12:43:55,57802,1019.8157
2021-06-03 12:43:56,57901,1019.8159
2021-06-03 12:43:56,58002,1019.842
2021-06-03 12:43:56,58101,1019.8682
2021-06-03 12:43:56,58202,1019.81573
2021-06-03 12:43:56,58301,1019.84216
2021-06-03 12:43:56,58402,1019.842
2021-06-03 12:43:56,58501,1019.86816
2021-06-03 12:43:56,58604,1019.842
2021-06-03 12:43:56,58701,1019.84216
2021-06-03 12:43:56,58802,1019.842
2021-06-03 12:43:57,58901,1019.8419
2021-06-03 12:43:57,59002,1019.81573
2021-06-03 12:43:57,59102,1019.7896
2021-06-03 12:43:57,59201,1019.7633
2021-06-03 12:43:57,59302,1019.8944
2021-06-03 12:43:57,59401,1019.76324
2021-06-03 12:43:57,59502,1019.8421
2021-06-03 12:43:57,59601,1019.8157
2021-06-03 12:43:57,59701,1019.8419
2021-06-03 12:43:57,59802,1019.86816
2021-06-03 12:43:58,59901,1019.842
2021-06-03 12:43:58,60002,1019.8156
2021-06-03 12:43:58,60102,1019.8417
2021-06-03 12:43:58,60202,1019.7892
2021-06-03 12:43:58,60301,1019.81537
2021-06-03 12:43:58,60402,1019.8416
2021-06-03 12:43:58,60501,1019.78906
2021-06-03 12:43:58,60601,1019.8416
2021-06-03 12:43:58,60701,1019.86774
2021-06-03 12:43:58,60801,1019.8678
2021-06-03 12:43:59,60902,1019.84155
2021-06-03 12:43:59,61001,1019.81537
2021-06-03 12:43:59,61101,1019.81525
